"","i","avg_r","age","sex","born"
"456","GB1816",0.0188947255574614,2,1,1
"457","GB3234",0.0140973413379074,2,1,1
"458","GB1202",0.0193503430531732,2,1,1
"459","GB336",0.00903194682675815,2,2,1
"460","GB2570",0.0124356775300172,2,2,1
"461","GB2458",0.0119264579759863,2,1,1
"462","GB389",0.0120068610634648,3,1,1
"463","GB1827",0.00810061106346484,2,2,1
"464","GB3436",0.00702186963979417,2,1,1
"465","GB1495",0.0160538164665523,2,2,1
"466","GB27",0.0104054995711835,2,2,1
"467","GB1150",0.00364493996569468,8,2,0
"468","GB425",0.0173134648370497,1,2,1
"469","GB1057",0.0131325042881647,1,1,1
"470","GB2597",0.014673563464837,1,2,1
"471","GB3441",0.0117120497427101,2,1,1
"472","GB1966",0.0181442967409949,2,1,1
"473","GB2339",0.0166970411663808,1,2,1
"474","GB2976",0.0160806174957118,1,2,1
"475","GB355",0.0132129073756432,1,1,1
"476","GB3564",0.00795990566037736,2,1,1
"477","GB1160",0.0166970411663808,1,2,1
"478","GB1823",0.0192565394511149,1,2,1
"479","GB2051",0.00643224699828473,1,2,1
"480","GB1410",0.020368782161235,1,2,1
"481","GB2489",0.00798670668953688,1,2,1
"482","GB553",0.0115780445969125,1,2,1
"483","GB928",0.0120872641509434,1,2,1
"484","GB3143",0.0161610205831904,1,2,1
"485","GB2948",0.0128108919382504,1,1,1
"486","GB3161",0.0136417238421955,1,1,1
"487","GB2913",0.0127572898799314,1,2,1
"488","GB1967",0.0106668096054889,1,1,1
"489","GB796",0.00257289879931389,1,1,NA
"490","GB2210",0.0133201114922813,1,1,1
"491","GB759",0.0134273156089194,1,2,1
"492","GB998",0.0123284734133791,1,1,1
"493","GB559",0.0116316466552316,1,2,1
"494","GB846",0.016241423670669,1,1,1
"495","GB2544",0.00257289879931389,17,2,0
"496","GB3505",0.00257289879931389,19,2,0
"497","GB2246",0.00257289879931389,10,2,0
"498","GB1397",0.00139365351629503,8,1,0
"499","GB2080",0.00758469125214408,5,1,0
"500","GB1961",0.00214408233276158,7,2,0
"501","GB1934",0.00214408233276158,5,2,0
"502","GB2703",0.0103183962264151,0,1,1
