"","i","avg_r","age","sex","primary","secondary","born"
"527","LA2332",0.00882468553459119,28,1,4,4,1
"528","LA1575",0.000628930817610063,54,2,1,0,0
"529","LA2289",0.0020440251572327,29,1,1,0,1
"530","LA1202",0.00454009433962264,66,1,6,2,1
"531","LA1237",0.0102594339622642,66,2,8,8,1
"532","LA995",0.00324292452830189,76,2,2,4,1
"533","LA1270",0.00324292452830189,64,1,2,4,1
"534","LA1295",0.00456957547169811,63,2,2,3,1
"535","LA1378",0.00167059748427673,60,1,1,0,1
"536","LA1353",0.00457940251572327,61,1,2,0,1
"537","LA1470",0.000628930817610063,57,2,1,0,0
"538","LA2421",0.00323309748427673,25,2,2,1,1
"539","LA1679",0.0029186320754717,50,2,2,3,1
"540","LA1094",0.00566037735849057,72,2,4,8,1
"541","LA1605",0.00566037735849057,52,1,4,8,1
"542","LA1680",0.00440251572327044,49,2,3,3,1
"543","LA1109",0.00691823899371069,71,1,8,4,1
"544","LA1650",0.00632861635220126,50,2,7,3,1
"545","LA2007",0.00725235849056604,36,1,5,7,1
"546","LA2152",0.00725235849056604,32,1,5,7,1
"547","LA2291",0.00725235849056604,28,2,5,7,1
"548","LA1297",0.000393081761006289,64,2,0,0,1
"549","LA1327",0.00167059748427673,62,1,1,0,1
"550","LA1966",0.00802869496855346,38,1,5,6,1
"551","LA2137",0.00483490566037736,33,2,4,2,1
"552","LA3327",0.00502161949685535,46,1,1,7,1
"553","LA3328",0.00741941823899371,41,2,5,2,1
"554","LA2006",0.0102594339622642,36,1,4,8,1
"555","LA3336",0,41,2,0,0,0
"556","LA1549",0.00511006289308176,55,2,4,2,1
"557","LA2381",0.00518867924528302,27,2,3,2,1
"558","LA2554",0.00518867924528302,22,1,3,2,1
"559","LA2658",0.00518867924528302,19,2,3,2,1
"560","LA1294",0.00328223270440252,64,1,2,6,1
"561","LA1550",0.000628930817610063,60,2,1,0,0
"562","LA1296",0.00495283018867925,63,2,4,4,1
"563","LA2420",0.00385220125786164,25,1,4,0,1
"564","LA2625",0.00385220125786164,21,2,4,0,1
"565","LA1022",0.00188679245283019,75,1,2,2,1
"566","LA1045",0.0014937106918239,73,2,1,1,1
"567","LA1424",0.00314465408805031,58,1,2,6,1
"568","LA1762",0.00601415094339623,46,1,3,3,1
"569","LA1785",0.00512971698113208,45,2,1,1,1
"570","LA3343",0.00512971698113208,37,2,1,1,1
"571","LA2147",0.00802869496855346,33,1,5,6,1
"572","LA2217",0.00196540880503145,31,2,2,0,1
"573","LA854",0.00849056603773585,83,2,7,9,1
"574","LA1507",0.00660377358490566,53,2,4,5,1
"575","LA893",0.00263364779874214,80,2,2,1,1
"576","LA1471",0.00320361635220126,57,2,2,0,1
"577","LA1552",0.00507075471698113,55,2,3,7,1
"578","LA838",0.00239779874213836,84,2,2,1,1
"579","LA1455",0.0044811320754717,57,2,1,1,1
"580","LA917",0.00569968553459119,80,1,6,4,1
"581","LA940",0.0043435534591195,66,2,4,1,1
"582","LA2218",0.00565055031446541,31,2,4,4,1
"583","LA3344",0.00565055031446541,31,2,4,4,1
"584","LA1425",0.0059748427672956,59,1,5,7,1
"585","LA1764",0.000628930817610063,46,2,1,0,0
"586","LA2511",0.00393081761006289,24,1,2,4,0
"587","LA1110",0.00157232704402516,71,1,1,1,1
"588","LA1136",0.000628930817610063,66,2,1,0,0
"589","LA2512",0.00172955974842767,23,1,2,0,1
"590","LA2290",0.00385220125786164,29,1,4,0,1
"591","LA2329",0.00636792452830189,28,2,2,6,1
"592","LA2110",0.00425511006289308,34,2,1,4,1
"593","LA2145",0.00672169811320755,33,1,1,6,1
"594","LA2181",0.00385220125786164,31,1,4,0,1
"595","LA2256",0.00710495283018868,30,2,3,2,1
"596","LA894",0.00216194968553459,81,2,0,0,1
"597","LA918",0.00385220125786164,79,1,1,6,1
"598","LA1046",0.000628930817610063,73,2,1,0,0
"599","LA1298",0.00385220125786164,64,1,1,6,1
"600","LA1703",0.000628930817610063,48,2,0,2,1
"601","LA1864",0,42,2,0,0,0
"602","LA1865",0.00351808176100629,42,1,1,3,1
"603","LA1379",0.00522798742138365,61,1,4,3,1
"604","LA1551",0.00607311320754717,55,2,4,8,1
"605","LA2174",0.00627948113207547,31,2,3,4,1
"606","LA2588",0.00627948113207547,22,2,3,4,1
"607","LA857",0.0076749213836478,83,1,2,3,1
"608","LA1508",0.010342963836478,55,2,3,5,1
"609","LA1651",0.00491352201257862,51,1,3,4,1
"610","LA2524",0.00825717374213836,23,1,2,4,1
"611","LA1151",0.00727201257861635,69,2,5,5,1
"612","LA1238",0.00385220125786164,66,1,3,5,1
"613","LA2112",0.00619103773584906,33,1,3,4,1
"614","LA2334",0.0027122641509434,28,2,1,2,1
"615","LA1607",0.00235849056603774,53,1,2,1,1
"616","LA1836",0.000628930817610063,42,2,1,0,0
"617","LA2627",0.00212264150943396,20,2,2,1,1
"618","LA1456",0.00385220125786164,57,2,3,5,1
"619","LA1457",0.00522798742138365,57,1,4,3,1
"620","LA2513",0.0051690251572327,24,1,3,3,1
"621","LA2589",0.0051690251572327,22,1,3,3,1
"622","LA840",0.00738993710691824,83,2,2,6,1
"623","LA1631",0.00579795597484277,51,1,3,2,1
"624","LA2628",0.00407822327044025,20,2,1,2,1
"625","LA1328",0.00188679245283019,63,2,3,0,0
"626","LA1354",0.00520833333333333,61,1,4,0,1
"627","LA1576",0.00426493710691824,54,2,1,3,1
"628","LA2303",0.00417649371069182,29,2,4,1,1
"629","LA2435",0,26,1,0,0,0
"630","LA2440",0.00417649371069182,26,2,4,1,1
"631","LA2629",0.00417649371069182,21,2,4,1,1
"632","LA1152",0.00283018867924528,69,2,1,3,0
"633","LA1299",0.00141509433962264,63,1,2,0,1
"634","LA1047",0.00141509433962264,74,1,1,1,1
"635","LA3390",0.00191627358490566,28,2,0,2,1
"636","LA856",0.010809748427673,83,2,2,11,1
"637","LA1509",0.00980738993710692,56,1,4,2,1
"638","LA1608",0.00823506289308176,52,2,5,7,1
"639","LA1329",0.00377358490566038,62,2,2,8,1
"640","LA1577",0.00416666666666667,54,1,1,4,1
"641","LA2422",0.00540487421383648,26,1,0,3,1
"642","LA1578",0.00980738993710692,54,1,4,2,1
"643","LA1632",0.000628930817610063,52,2,1,0,0
"644","LA2557",0.00584709119496855,23,1,2,3,1
"645","LA841",0.00691823899371069,84,1,3,7,1
"646","LA2292",0.0096501572327044,29,1,2,7,1
"647","LA2413",0.00157232704402516,28,2,2,0,1
"648","LA888",0.00220125786163522,80,1,3,1,1
"649","LA1824",0.00231918238993711,43,2,2,1,1
"650","LA1330",0.00727201257861635,63,1,4,3,1
"651","LA1404",0.00540487421383648,59,2,6,4,1
"652","LA2148",0.00696737421383648,33,2,5,2,1
"653","LA2468",0.00696737421383648,24,1,5,2,1
"654","LA2558",0.00696737421383648,22,1,5,2,1
"655","LA1980",0.00487421383647799,37,2,2,4,1
"656","LA2078",0.00696737421383648,34,1,5,2,1
"657","LA919",0.00349842767295597,80,2,0,4,1
"658","LA1681",0.00320361635220126,50,1,2,0,1
"659","LA1705",0.00389150943396226,49,2,1,7,1
"660","LA1137",0.00275157232704402,70,1,2,2,1
"661","LA1173",0.0082940251572327,67,2,2,1,1
"662","LA2114",0.00615172955974843,34,2,2,2,1
"663","LA983",0.0065251572327044,77,2,2,7,1
"664","LA1024",0.00727201257861635,74,1,5,5,1
"665","LA1652",0.00752751572327044,51,2,3,3,1
"666","LA1205",0.00794025157232704,67,1,6,9,1
"667","LA1892",0.00670204402515723,40,2,3,5,1
"668","LA1981",0.00670204402515723,38,2,3,5,1
"669","LA1866",0.00752751572327044,42,1,3,3,1
"670","LA1917",0.00454009433962264,40,2,4,3,1
"671","LA1048",0.00184748427672956,74,2,1,0,1
"672","LA1153",0.00279088050314465,68,1,0,1,1
"673","LA2294",0.00410770440251572,28,1,1,2,1
"674","LA1049",0.00609276729559748,74,1,2,1,1
"675","LA2219",0.00398977987421384,31,2,2,1,1
"676","LA2342",0.00398977987421384,28,1,2,1,1
"677","LA1458",0.00345911949685535,58,2,2,0,1
"678","LA1355",0.00538522012578616,62,1,4,6,1
"679","LA1510",0.00188679245283019,56,2,2,2,1
"680","LA2591",0.00426493710691824,22,1,2,4,1
"681","LA855",0.00314465408805031,83,2,2,3,1
"682","LA1766",0.00188679245283019,46,1,1,1,1
"683","LA1459",0.00133647798742138,54,1,0,0,1
"684","LA1472",0.00408805031446541,56,2,2,4,1
"685","LA2097",0.00314465408805031,33,2,5,0,0
"686","LA2115",0.00670204402515723,34,1,3,5,1
"687","LA2220",0.00410770440251572,31,2,1,2,1
"688","LA2335",0.00338050314465409,28,1,3,1,1
"689","LA823",0.00613207547169811,82,2,2,4,1
"690","LA996",0.00463836477987421,75,1,2,5,1
"691","LA3372",0,40,2,0,0,0
"692","LA3380",0.00125786163522013,42,2,1,0,1
"693","LA1332",0.00794025157232704,63,2,6,9,1
"694","LA1333",0.00672169811320755,63,1,4,1,1
"695","LA1609",0.00393081761006289,52,1,2,2,1
"696","LA1787",0.00579795597484277,54,2,3,2,1
"697","LA2592",0.00549331761006289,22,1,2,3,1
"698","LA1426",0.00125786163522013,59,2,2,0,0
"699","LA1579",0.00424528301886792,54,1,3,1,1
"700","LA2559",0.00338050314465409,22,1,3,1,1
"701","LA1653",0.00678557389937107,50,2,2,5,1
"702","LA2013",0.00678557389937107,36,1,2,5,1
"703","LA2663",0.00678557389937107,49,2,2,5,1
"704","LA1334",0.00220125786163522,62,1,1,1,1
"705","LA1427",0.010342963836478,59,2,3,5,1
"706","LA1839",0.00141509433962264,43,2,0,1,0
"707","LA1840",0.00345911949685535,43,1,1,3,1
"708","LA877",0.00239779874213836,82,1,2,1,1
"709","LA921",0.00113993710691824,80,2,1,0,0
"710","LA1428",0.00566037735849057,58,2,3,5,0
"711","LA1429",0.00408805031446541,58,1,5,3,1
"712","LA2176",0.00550314465408805,31,1,4,2,1
"713","LA2336",0.00550314465408805,28,2,4,2,1
"714","LA1300",0.00245676100628931,63,1,1,1,1
"715","LA1460",0.000628930817610063,58,2,1,0,0
"716","LA1207",0.00432389937106918,66,2,3,5,1
"717","LA1848",0.00514937106918239,42,2,2,2,1
"718","LA2044",0.00514937106918239,36,1,2,2,1
"719","LA2079",0.00535573899371069,36,2,2,3,1
"720","LA922",0.0035377358490566,80,1,2,0,1
"721","LA984",0.00786163522012579,76,2,5,6,1
"722","LA1584",0.00632861635220126,42,1,3,3,1
"723","LA1746",0.00632861635220126,47,2,3,3,1
"724","LA1051",0.00377358490566038,71,1,1,2,1
"725","LA1461",0.00345911949685535,57,2,2,0,1
"726","LA1078",0.00446147798742138,73,1,3,7,1
"727","LA1462",0.00414701257861635,57,2,2,8,1
"728","LA2118",0.00529677672955975,34,2,1,5,1
"729","LA1356",0.00377358490566038,61,1,4,4,1
"730","LA1380",0.00569968553459119,61,2,4,1,1
"731","LA2352",0.00536556603773585,28,2,3,4,1
"732","LA2594",0.00536556603773585,22,1,3,4,1
"733","LA1810",0.00807783018867925,43,2,5,6,1
"734","LA1841",0.00565055031446541,43,1,4,4,1
"735","LA1633",0.00660377358490566,51,1,4,5,1
"736","LA1673",0.00227987421383648,50,2,0,1,1
"737","LA1357",0.00467767295597484,62,2,2,1,1
"738","LA1463",0.00723270440251572,58,1,6,3,1
"739","LA2471",0.00658411949685535,24,1,3,4,1
"740","LA1706",0.00660377358490566,48,1,4,5,1
"741","LA1842",0.00301690251572327,42,2,1,4,1
"742","LA2119",0.00587657232704403,34,1,3,2,1
"743","LA2177",0.00658411949685535,31,2,3,4,1
"744","LA960",0.00817610062893082,78,1,6,5,1
"745","LA997",0.00341981132075472,75,2,3,0,1
"746","LA1723",0.00642688679245283,47,1,4,3,1
"747","LA1941",0.00320852987421384,38,2,1,0,1
"748","LA1948",0.00642688679245283,38,2,4,3,1
"749","LA2015",0.00642688679245283,36,2,4,3,1
"750","LA2253",0.00481525157232704,29,2,4,2,1
"751","LA2260",0.00550314465408805,29,1,4,2,1
"752","LA1278",0.00355738993710692,70,2,3,3,1
"753","LA2011",0.00382272012578616,36,1,1,5,1
"754","LA2128",0.00690104166666667,33,2,2,2,1
"755","LA1919",0.00170990566037736,39,2,1,1,0
"756","LA1985",0.00795990566037736,37,1,4,4,1
"757","LA2117",0.00795990566037736,34,1,4,4,1
"758","LA2252",0.00454009433962264,29,2,4,3,1
"759","LA1704",0.00807783018867925,48,2,5,6,1
"760","LA1837",0.00619103773584906,42,1,3,4,1
"761","LA1292",0.00546383647798742,63,2,4,3,1
"762","LA2040",0.00587657232704403,36,2,3,2,1
"763","LA3410",0,29,2,0,0,0
"764","LA941",0.0076749213836478,79,2,2,3,1
"765","LA1301",0.00640723270440252,64,1,3,2,1
"766","LA1430",0.00581761006289308,59,2,3,6,1
"767","LA2345",0.00674135220125786,28,1,3,2,1
"768","LA2424",0.00674135220125786,26,2,3,2,1
"769","LA1473",0.00593553459119497,57,1,4,3,1
"770","LA2296",0.00546383647798742,29,2,2,2,1
"771","LA2391",0.00546383647798742,27,1,2,2,1
"772","LA1174",0.00900157232704402,68,2,4,12,1
"773","LA1464",0.00412735849056604,58,1,1,3,1
"774","LA1553",0.00110062893081761,55,2,0,0,1
"775","LA1406",0.00125786163522013,59,2,1,1,1
"776","LA1407",0.00931603773584906,60,1,5,11,1
"777","LA2525",0.00591588050314465,23,1,2,4,1
"778","LA1512",0.00931603773584906,56,2,5,11,1
"779","LA2666",0.00579795597484277,20,2,1,4,1
"780","LA1273",0.00727201257861635,65,1,5,5,1
"781","LA2008",0.00535573899371069,37,2,2,3,1
"782","LA1302",0.00231918238993711,64,2,1,2,1
"783","LA962",0.0124213836477987,77,2,0,12,1
"784","LA985",0.00452044025157233,77,1,1,6,1
"785","LA1682",0.00385220125786164,50,2,1,2,1
"786","LA1869",0,41,1,0,0,0
"787","LA1580",0.00300707547169811,54,1,0,2,1
"788","LA1707",0.000157232704402516,49,2,0,0,1
"789","LA964",0.0047562893081761,77,1,3,7,1
"790","LA986",0.00695754716981132,76,2,4,6,1
"791","LA1811",0.00621069182389937,44,2,1,5,1
"792","LA1945",0,38,1,0,0,1
"793","LA3377",0.00170990566037736,32,2,1,1,0
"794","LA1606",0.010028498427673,52,1,2,6,1
"795","LA1786",0.00301690251572327,45,2,1,4,1
"796","LA1172",0.00445165094339623,68,2,0,3,1
